id,company_rating,company_location,total_fleet_count,iata_approved
37025,"",Kenya,1.0,false
12745,1.0,Congo,2.0,false
37117,1.0,Slovakia (Slovak Republic),2.0,true
43516,"",Monaco,1.0,false
33956,1.0,Lebanon,1.0,true
10350,1.0,Lithuania,2.0,true
2837,"",Chile,1.0,false
46282,1.0,Turks and Caicos Islands,1.0,false
45152,"","",1.0,false
47312,"","",1.0,false
44564,1.0,Svalbard & Jan Mayen Islands,2.0,true
10702,"",Turkmenistan,1.0,false
6870,"",Faroe Islands,1.0,false
28860,1.0,Lebanon,6.0,true
49822,"",El Salvador,1.0,false
24433,0.0,Estonia,1.0,false
20592,1.0,Uzbekistan,2.0,true
6364,"",Russian Federation,1.0,false
36255,1.0,Uzbekistan,2.0,true
36255,1.0,Uzbekistan,2.0,true
30846,"",Nicaragua,1.0,true
198,1.0,Philippines,1.0,true
17728,"",Lebanon,1.0,false
25473,"",Niue,1.0,false
19312,"",Costa Rica,1.0,true
26438,"",Micronesia,1.0,false
32888,0.9,Cocos (Keeling) Islands,1.0,false
21457,1.0,Russian Federation,4.0,true
45393,"",Bosnia and Herzegovina,1.0,true
20516,1.0,Jersey,6.0,true
3052,"",Mauritania,3.0,false
3052,"",Mauritania,3.0,false
3052,"",Mauritania,3.0,false
33781,"",Guinea,5.0,true
19984,1.0,Ecuador,14.0,true
17650,1.0,Tanzania,1.0,false
35625,0.98,Estonia,25.0,true
33142,1.0,Cape Verde,10.0,false
33142,1.0,Cape Verde,10.0,false
44619,1.0,Finland,1.0,false
22780,1.0,Kenya,2.0,true
1795,"",French Guiana,1.0,false
31566,"",Sao Tome and Principe,1.0,true
21359,"",Mauritania,2.0,true
28571,"",Gambia,2.0,false
11099,1.0,American Samoa,1.0,true
41954,"",Turkmenistan,1.0,false
27754,1.0,French Guiana,2.0,true
3131,1.0,Tanzania,3.0,false
156,1.0,Marshall Islands,2.0,false
49226,"",Lebanon,1.0,false
11218,"","",1.0,false
31727,"",Rwanda,1.0,true
43211,"",Lebanon,1.0,true
35931,1.0,Guinea,1.0,false
31048,1.0,Lebanon,1.0,false
5033,1.0,Indonesia,1.0,false
3911,1.0,Andorra,1.0,false
42073,"",Greenland,1.0,false
26939,1.0,Philippines,6.0,false
35625,0.98,Estonia,25.0,true
46922,"",Lebanon,2.0,false
46922,"",Lebanon,2.0,false
38174,"",Kiribati,1.0,false
37870,"",Congo,1.0,true
6438,"",Vanuatu,2.0,false
14324,"",Micronesia,1.0,false
29750,"",Guinea,2.0,true
22867,1.0,Grenada,1.0,true
39467,1.0,Nicaragua,4.0,true
28571,"",Gambia,2.0,false
14215,0.7,Holy See (Vatican City State),2.0,true
5041,1.0,Chile,7.0,false
5223,1.0,Chile,1.0,true
35528,"",Costa Rica,1.0,false
16415,"",Lebanon,1.0,false
15413,0.8,Vanuatu,7.0,true
38514,"",Kenya,1.0,false
6607,1.0,Zimbabwe,1.0,false
19833,"",Mauritania,1.0,false
16077,0.9,Gibraltar,2.0,true
16140,1.0,Uzbekistan,2.0,false
20152,1.0,Bahrain,2.0,true
37791,0.9,Marshall Islands,3.0,false
6038,"","",1.0,false
33400,0.97,Zimbabwe,5.0,true
33400,0.97,Zimbabwe,5.0,true
16184,1.0,Malta,2.0,false
10698,0.9,Chile,2.0,false
29476,"",Bouvet Island (Bouvetoya),1.0,false
40047,"",Malta,1.0,false
38693,1.0,Estonia,1.0,true
1164,"",Tonga,1.0,true
2980,"",Micronesia,1.0,true
35714,1.0,Malawi,2.0,false
9305,1.0,Sao Tome and Principe,2.0,true
30298,"",Turks and Caicos Islands,1.0,false
16690,0.88,Malawi,2.0,true
33987,1.0,Kenya,1.0,true
1348,1.0,Turks and Caicos Islands,1.0,false
40281,1.0,"",3.0,false
7941,0.57,Kiribati,1.0,true
42135,"",Turks and Caicos Islands,1.0,true
16793,"",Vanuatu,1.0,false
29918,1.0,Vietnam,2.0,true
46451,"",Russian Federation,1.0,false
13831,1.0,Russian Federation,1.0,true
42614,"",Russian Federation,1.0,false
22380,1.0,Christmas Island,1.0,false
41900,"",Anguilla,1.0,true
9932,1.0,France,1.0,false
43455,"",Lebanon,1.0,false
35827,"",Kiribati,1.0,false
43481,1.0,Russian Federation,4.0,true
49050,"",Uganda,1.0,true
9432,"",Brazil,1.0,false
42458,0.97,Indonesia,14.0,true
45912,"",Jersey,1.0,true
1272,"",Somalia,1.0,false
10698,0.9,Chile,2.0,false
24246,1.0,Croatia,2.0,true
38640,0.7,Sao Tome and Principe,1.0,true
8584,1.0,Costa Rica,7.0,true
15079,1.0,Mexico,1.0,true
1536,1.0,Grenada,2.0,false
37912,1.0,Papua New Guinea,2.0,true
12722,1.0,Costa Rica,1.0,false
39643,1.0,Zimbabwe,3.0,true
24781,1.0,Svalbard & Jan Mayen Islands,1.0,true
23308,1.0,Tonga,2.0,true
14754,0.67,Chad,1.0,true
37298,"",Montserrat,1.0,true
2132,0.6,Jersey,2.0,false
30112,"",Uzbekistan,1.0,true
39048,"",Wallis and Futuna,1.0,false
3623,1.0,Guinea,1.0,true
7859,"",Niue,1.0,false
43961,1.0,Gibraltar,9.0,true
10424,"",Turks and Caicos Islands,1.0,false
20801,"",Faroe Islands,2.0,false
42498,"",Malawi,1.0,true
12752,"",Zimbabwe,2.0,false
30276,"",Isle of Man,1.0,true
1539,1.0,Micronesia,3.0,false
32060,"",Russian Federation,1.0,true
270,"",Micronesia,1.0,true
2765,"",Zimbabwe,1.0,false
30435,0.99,Cape Verde,41.0,false
17233,1.0,Chad,1.0,true
12017,1.0,Guinea,1.0,false
21115,"","",1.0,false
6871,"",Chad,2.0,true
11883,"",Kenya,1.0,false
11592,"",Switzerland,1.0,false
31786,1.0,Barbados,2.0,true
15265,"",Niue,1.0,false
2251,"",Guernsey,1.0,true
6089,"",Portugal,1.0,false
7777,"",Pakistan,2.0,false
3840,1.0,Estonia,1.0,true
34669,1.0,Bosnia and Herzegovina,1.0,true
1539,1.0,Micronesia,3.0,false
22091,1.0,Faroe Islands,9.0,false
17735,1.0,Russian Federation,2.0,false
44455,1.0,Micronesia,1.0,true
46094,"",Turkmenistan,1.0,false
1294,1.0,Lebanon,1.0,false
44211,"",El Salvador,1.0,false
21524,1.0,Reunion,1.0,true
43684,0.8,Mauritania,1.0,true
16184,1.0,Malta,2.0,false
38836,1.0,Lebanon,3.0,false
18809,1.0,Somalia,1.0,true
47371,"",Guinea,1.0,false
35086,"",Brazil,1.0,false
17361,1.0,Netherlands Antilles,1.0,false
46720,"",Denmark,1.0,true
39955,1.0,Chad,1.0,true
15619,"",Denmark,2.0,false
38642,"",Croatia,2.0,false
38747,"",Zimbabwe,1.0,true
1895,"",Turks and Caicos Islands,1.0,false
30922,1.0,Lebanon,1.0,true
31284,1.0,Niue,1.0,false
48515,1.0,Croatia,2.0,true
19078,"",Croatia,2.0,false
12225,"",Finland,1.0,true
19695,"",Gibraltar,1.0,true
30439,"","",1.0,false
42108,"",Gambia,1.0,true
15673,"",Russian Federation,1.0,false
44046,1.0,Cuba,1.0,true
38100,1.0,Isle of Man,2.0,true
49848,"",Reunion,1.0,true
28269,1.0,Anguilla,2.0,true
35125,"",Kenya,2.0,true
1678,"",Sao Tome and Principe,1.0,true
10842,1.0,Niue,1.0,false
35176,1.0,Chile,3.0,true
48356,1.0,Jersey,3.0,true
18524,1.0,Philippines,2.0,true
45070,1.0,Micronesia,1.0,true
47939,0.89,Niue,1.0,true
41591,"",Tunisia,1.0,false
3107,"",Kiribati,1.0,false
40729,"",Niue,2.0,false
2584,1.0,Faroe Islands,5.0,false
2584,1.0,Faroe Islands,5.0,false
2584,1.0,Faroe Islands,5.0,false
2584,1.0,Faroe Islands,5.0,false
18043,1.0,Niue,1.0,true
33514,1.0,Marshall Islands,2.0,true
21642,1.0,Denmark,1.0,false
16590,"",Gambia,1.0,false
31016,1.0,Chile,1.0,true
39151,"",United Kingdom,1.0,false
4262,"","",1.0,false
27227,1.0,Isle of Man,2.0,true
8867,1.0,Turkmenistan,1.0,false
43584,"",Turks and Caicos Islands,1.0,true
27355,1.0,Malta,1.0,true
46297,1.0,Sao Tome and Principe,12.0,true
46691,0.9,Uzbekistan,38.0,false
18080,"",Lebanon,1.0,true
29664,1.0,Jersey,1.0,false
48614,1.0,"",1.0,true
40801,"",Lebanon,1.0,true
21676,0.8,Monaco,2.0,false
32651,1.0,Guinea,1.0,true
41425,"",Tonga,1.0,false
36076,1.0,"",1.0,false
26087,"",Costa Rica,1.0,true
5076,1.0,Jersey,2.0,true
37626,"",Micronesia,3.0,false
46649,"",Guinea,3.0,true
8695,"",Papua New Guinea,1.0,false
35240,1.0,Puerto Rico,4.0,false
18178,"",Micronesia,1.0,false
12034,"",Bosnia and Herzegovina,1.0,false
7394,"",Indonesia,1.0,true
28653,1.0,Russian Federation,3.0,true
22881,"",Barbados,5.0,true
17545,"",Afghanistan,1.0,false
7063,"",Lebanon,1.0,true
22856,"",Sao Tome and Principe,2.0,true
9624,1.0,Uzbekistan,1.0,true
31553,1.0,Lebanon,1.0,false
29760,1.0,Malawi,1.0,true
44869,"",Russian Federation,1.0,false
17240,"",Kiribati,1.0,false
17735,1.0,Russian Federation,2.0,false
44980,1.0,Marshall Islands,1.0,false
8837,"",Russian Federation,1.0,false
40562,"",Faroe Islands,1.0,false
42703,1.0,Zimbabwe,1.0,true
48132,1.0,Chile,2.0,true
33514,1.0,Marshall Islands,2.0,true
37463,"","",1.0,false
16209,0.8,Ecuador,3.0,false
38251,1.0,Zimbabwe,1.0,true
34234,0.0,Zimbabwe,2.0,true
12799,0.8,Faroe Islands,2.0,false
11103,0.72,Russian Federation,3.0,false
28860,1.0,Lebanon,6.0,true
28860,1.0,Lebanon,6.0,true
40752,1.0,Tunisia,5.0,true
17141,1.0,Turks and Caicos Islands,1.0,true
4297,1.0,Kenya,4.0,true
29657,"",Costa Rica,1.0,true
47306,1.0,"",2.0,false
5559,"",Cape Verde,1.0,true
26561,"",Anguilla,3.0,false
19774,1.0,Uruguay,1.0,true
24560,"",El Salvador,1.0,false
5550,"",Zimbabwe,1.0,false
21204,"",Netherlands,1.0,true
16503,1.0,Brazil,1.0,true
6232,"",Guinea,15.0,true
30216,0.98,Maldives,34.0,false
30216,0.98,Maldives,34.0,false
36148,1.0,Micronesia,1.0,true
30216,0.98,Maldives,34.0,false
30216,0.98,Maldives,34.0,false
44889,"",Micronesia,1.0,false
48203,"",Guinea,1.0,false
32587,"",Jersey,1.0,false
23543,1.0,Spain,5.0,true
28936,1.0,Mexico,1.0,true
23359,"",Afghanistan,1.0,false
1278,"",Kiribati,1.0,false
26561,"",Anguilla,3.0,false
26561,"",Anguilla,3.0,false
14215,0.7,Holy See (Vatican City State),2.0,true
19050,1.0,Kiribati,2.0,true
19050,1.0,Kiribati,2.0,true
17726,"",Lebanon,1.0,true
47306,1.0,"",2.0,false
13510,1.0,Fiji,3.0,true
15874,1.0,Somalia,2.0,true
11878,0.0,Jersey,1.0,false
31100,"",Nicaragua,1.0,false
22702,"",Niue,1.0,false
17109,"",Marshall Islands,1.0,true
19354,"",Costa Rica,1.0,false
41044,"",Chile,1.0,false
15075,"",El Salvador,1.0,false
28415,"","",1.0,false
31603,"",Turks and Caicos Islands,1.0,false
37187,"",France,3.0,true
11716,1.0,"",2.0,true
26939,1.0,Philippines,6.0,false
20890,0.9,Uzbekistan,3.0,true
43934,"","",1.0,false
20592,1.0,Uzbekistan,2.0,true
26704,1.0,Malawi,2.0,true
7469,"",Russian Federation,1.0,true
37912,1.0,Papua New Guinea,2.0,true
8320,0.9,Guinea,1.0,false
49765,1.0,Uzbekistan,1.0,true
35866,"",Guernsey,1.0,true
14539,1.0,Nicaragua,1.0,true
28718,"",Gambia,1.0,false
48818,"",Croatia,1.0,true
29086,1.0,Tunisia,1.0,true
49563,"",Chad,1.0,false
37011,"",Svalbard & Jan Mayen Islands,2.0,false
31991,"",Croatia,1.0,true
26319,"",Turks and Caicos Islands,1.0,false
15303,1.0,Tunisia,2.0,false
44864,"",Malta,3.0,true
15087,"",Zimbabwe,2.0,true
42867,1.0,Indonesia,2.0,true
3474,1.0,Niue,2.0,false
15300,1.0,Russian Federation,3.0,true
45891,0.86,Bosnia and Herzegovina,1.0,true
12303,1.0,Croatia,2.0,false
48674,1.0,Isle of Man,2.0,false
11655,"",Slovenia,1.0,false
25854,"",Sao Tome and Principe,1.0,false
37273,"",Isle of Man,1.0,false
34401,0.5,Micronesia,4.0,false
43638,"",Guinea,1.0,false
46814,"",Niue,1.0,false
12701,1.0,Monaco,1.0,false
49839,0.9,Malta,2.0,false
48652,1.0,Isle of Man,1.0,true
13271,0.9,El Salvador,1.0,false
9243,1.0,Isle of Man,1.0,false
5702,1.0,Monaco,2.0,false
49361,"",Jersey,2.0,true
38681,"",Gambia,1.0,false
30797,0.9,Tunisia,1.0,false
45741,1.0,Uzbekistan,6.0,true
20554,"",Chile,1.0,false
45741,1.0,Uzbekistan,6.0,true
11970,"",Malawi,1.0,true
19423,1.0,"",1.0,true
13201,1.0,Kenya,1.0,false
28907,"",Marshall Islands,1.0,false
23413,"",Tanzania,1.0,true
44939,1.0,Sao Tome and Principe,1.0,true
49909,1.0,Denmark,2.0,true
42322,0.88,Uzbekistan,4.0,false
11206,1.0,Kenya,2.0,false
37475,1.0,French Guiana,1.0,true
39511,"",Uruguay,1.0,true
15334,"",Estonia,1.0,true
49909,1.0,Denmark,2.0,true
2824,0.25,Barbados,5.0,false
46307,1.0,Zimbabwe,3.0,false
22072,1.0,Palestinian Territory,2.0,false
26537,1.0,Turks and Caicos Islands,2.0,false
11098,"",Kiribati,1.0,false
5076,1.0,Jersey,2.0,true
19984,1.0,Ecuador,14.0,true
25346,"","",1.0,false
12130,1.0,Russian Federation,1.0,true
7586,0.75,Costa Rica,1.0,true
26537,1.0,Turks and Caicos Islands,2.0,false
10696,"",El Salvador,1.0,true
37674,1.0,Russian Federation,1.0,false
12847,1.0,France,2.0,false
17150,"",Vanuatu,2.0,true
29998,"",Cocos (Keeling) Islands,2.0,false
5822,0.5,Tunisia,1.0,true
10472,1.0,Zimbabwe,2.0,false
37511,1.0,Niue,1.0,false
35240,1.0,Puerto Rico,4.0,false
35240,1.0,Puerto Rico,4.0,false
14870,1.0,Jersey,1.0,true
22098,0.8,Marshall Islands,2.0,true
20296,"",Zimbabwe,1.0,true
22215,"",Nicaragua,2.0,false
26729,"",Kiribati,2.0,false
14034,1.0,Russian Federation,1.0,false
44336,0.83,Monaco,1.0,true
49515,1.0,Libyan Arab Jamahiriya,4.0,false
49515,1.0,Libyan Arab Jamahiriya,4.0,false
24265,0.75,Ecuador,2.0,false
39528,1.0,Turks and Caicos Islands,1.0,false
17359,"",Chad,1.0,false
1158,"",Lebanon,1.0,false
29675,"",Lebanon,1.0,false
12237,"",Lebanon,1.0,false
17957,"",Croatia,1.0,false
3424,1.0,Costa Rica,1.0,true
22860,1.0,Turkmenistan,2.0,true
44578,1.0,Niue,2.0,true
18397,1.0,Barbados,1.0,true
4378,1.0,Tonga,4.0,false
19249,1.0,Uganda,4.0,false
41378,1.0,Kiribati,1.0,false
44131,1.0,"",1.0,false
32320,1.0,Mexico,1.0,false
17628,"",Chile,1.0,true
40729,"",Niue,2.0,false
28681,1.0,Guinea,1.0,false
32612,"",Tanzania,1.0,true
30563,"",Australia,1.0,false
40091,1.0,Niue,2.0,true
26482,"",Estonia,1.0,false
26991,"",Gambia,1.0,false
42322,0.88,Uzbekistan,4.0,false
24176,1.0,Kiribati,2.0,false
36537,1.0,Guinea,1.0,true
17120,1.0,Uzbekistan,2.0,true
44603,"",Estonia,1.0,false
9953,"",Somalia,1.0,false
21841,1.0,Puerto Rico,3.0,true
16006,1.0,Tanzania,3.0,true
15271,1.0,Chile,3.0,true
43191,0.0,Afghanistan,1.0,false
26152,1.0,Anguilla,6.0,true
29027,"",Costa Rica,1.0,false
46297,1.0,Sao Tome and Principe,12.0,true
16822,1.0,Uzbekistan,1.0,true
30313,0.67,Australia,2.0,false
11850,"",Micronesia,1.0,false
30575,"",Isle of Man,1.0,false
12597,"",Zimbabwe,1.0,false
46307,1.0,Zimbabwe,3.0,false
47515,0.0,Kiribati,1.0,false
17396,1.0,Micronesia,1.0,false
9876,"",Costa Rica,1.0,false
36431,"",Guinea,1.0,false
2574,1.0,Jersey,1.0,true
25478,"",Turks and Caicos Islands,1.0,false
45474,1.0,El Salvador,4.0,true
5567,1.0,Bosnia and Herzegovina,2.0,true
46297,1.0,Sao Tome and Principe,12.0,true
39013,0.86,Russian Federation,1.0,true
2912,"",Sao Tome and Principe,1.0,true
17930,1.0,Jersey,2.0,true
44864,"",Malta,3.0,true
29064,"",Costa Rica,1.0,false
4704,"",United Kingdom,1.0,false
28523,0.57,Niue,1.0,false
38240,0.8,Guinea,2.0,false
48892,1.0,Isle of Man,1.0,true
44885,1.0,Philippines,1.0,true
17722,"",Cuba,1.0,true
41968,1.0,Venezuela,1.0,false
7572,1.0,Guernsey,1.0,false
47909,1.0,Russian Federation,1.0,true
4013,1.0,Malta,1.0,false
11506,"","",1.0,false
28260,1.0,United Kingdom,1.0,false
7299,1.0,Svalbard & Jan Mayen Islands,1.0,false
13693,1.0,United Kingdom,5.0,true
19221,1.0,"",1.0,true
31791,0.0,Brazil,1.0,false
45755,1.0,Venezuela,3.0,false
9038,1.0,Marshall Islands,3.0,true
23962,"",Guinea,2.0,true
23962,"",Guinea,2.0,true
19078,"",Croatia,2.0,false
9939,1.0,Philippines,24.0,false
33526,"",Reunion,1.0,true
43300,"",Nicaragua,2.0,true
11633,"",Anguilla,1.0,false
5689,"",Mauritania,1.0,false
9089,"","",2.0,false
11049,1.0,French Guiana,1.0,true
466,"",Lebanon,1.0,false
10028,"",El Salvador,1.0,true
21158,"",Lebanon,2.0,true
47744,1.0,"",3.0,true
4267,1.0,Senegal,22.0,true
48142,"",Monaco,2.0,false
43352,"",Ghana,1.0,false
48142,"",Monaco,2.0,false
32039,"",Guinea,5.0,false
8291,"","",1.0,false
46828,"",Wallis and Futuna,1.0,true
7069,"",Micronesia,1.0,false
34344,1.0,Denmark,1.0,false
46297,1.0,Sao Tome and Principe,12.0,true
9939,1.0,Philippines,24.0,false
43631,"",Rwanda,2.0,false
38897,1.0,Uruguay,1.0,false
34684,1.0,El Salvador,2.0,true
41566,"",Russian Federation,1.0,false
5348,"",Gibraltar,1.0,true
39555,1.0,Marshall Islands,13.0,true
30311,"",Niue,2.0,false
31759,0.4,Rwanda,1.0,true
35170,1.0,Vietnam,5.0,true
12207,"",Indonesia,1.0,true
5603,1.0,Niue,1.0,false
34784,0.6,Faroe Islands,19.0,true
17232,"",France,1.0,false
39555,1.0,Marshall Islands,13.0,true
21869,"",Lebanon,1.0,true
727,"",Holy See (Vatican City State),1.0,true
50047,"",Russian Federation,2.0,true
36579,1.0,Jersey,1.0,false
30118,1.0,Nicaragua,1.0,false
761,1.0,"",2.0,false
3039,1.0,Tonga,1.0,true
37761,1.0,Turkmenistan,2.0,false
22508,1.0,Gambia,1.0,true
11339,"",Kiribati,2.0,true
834,1.0,Indonesia,1.0,false
44736,1.0,Guernsey,1.0,true
34739,"",Afghanistan,1.0,true
24765,0.0,Tanzania,4.0,true
17150,"",Vanuatu,2.0,true
43781,"",Lebanon,1.0,false
4015,1.0,Uzbekistan,1.0,true
8893,"",Lebanon,1.0,false
27390,0.25,Niue,2.0,false
23415,"",Papua New Guinea,1.0,false
44337,"",Portugal,1.0,false
33480,"",Guernsey,1.0,true
16946,1.0,Philippines,2.0,true
45546,1.0,Cape Verde,19.0,true
45124,"",Costa Rica,2.0,false
45124,"",Costa Rica,2.0,false
44421,"",Monaco,1.0,false
44365,1.0,Russian Federation,2.0,true
47222,"",Marshall Islands,1.0,false
12579,"",Jersey,1.0,true
29396,"",Somalia,1.0,true
36819,1.0,"",1.0,true
4959,"",Brazil,1.0,false
20908,1.0,Maldives,1.0,true
23065,"",Kenya,1.0,false
23211,"",Turks and Caicos Islands,3.0,true
33293,"",Malawi,1.0,false
24941,"",Kenya,1.0,false
30385,"",Lithuania,1.0,false
36422,"",Montserrat,1.0,false
12418,1.0,Uruguay,1.0,false
30039,1.0,Russian Federation,4.0,true
17533,0.0,Mauritania,1.0,false
42483,"",Cape Verde,1.0,false
20463,1.0,Lithuania,2.0,false
20350,1.0,"",1.0,false
32744,1.0,Russian Federation,2.0,false
30453,"",Svalbard & Jan Mayen Islands,1.0,false
32744,1.0,Russian Federation,2.0,false
28420,1.0,Costa Rica,1.0,true
35020,1.0,Jersey,1.0,true
12731,"",Costa Rica,1.0,false
20698,0.8,Maldives,1.0,true
24906,"",Zimbabwe,1.0,false
33400,0.97,Zimbabwe,5.0,true
45600,1.0,Gibraltar,2.0,false
25870,1.0,Croatia,1.0,true
27286,1.0,Vanuatu,1.0,true
7218,1.0,"",1.0,true
9235,"",Ecuador,1.0,true
34167,"",France,1.0,false
35196,"",Tonga,1.0,true
8929,"",Indonesia,1.0,false
15137,1.0,Marshall Islands,10.0,true
40509,"",Congo,1.0,false
40340,"",Lithuania,1.0,false
10272,1.0,Costa Rica,1.0,true
4211,"",Finland,1.0,false
16210,0.5,Mauritania,1.0,true
41845,"",Niue,1.0,true
37873,"",Kiribati,2.0,false
38758,"",Gambia,1.0,false
23125,1.0,Nicaragua,2.0,true
33062,1.0,El Salvador,1.0,true
26515,"",Russian Federation,1.0,false
19115,"",Croatia,1.0,true
43640,1.0,Turks and Caicos Islands,1.0,false
35220,"",Uzbekistan,1.0,true
21710,"",Isle of Man,2.0,true
18984,1.0,Bosnia and Herzegovina,1.0,false
724,1.0,Zimbabwe,8.0,false
43790,0.9,Sao Tome and Principe,1.0,true
12689,"",Christmas Island,1.0,false
43621,"",Lebanon,1.0,true
35029,1.0,Niue,4.0,false
14970,1.0,Marshall Islands,1.0,true
3805,"",Uzbekistan,1.0,false
21404,"",Marshall Islands,1.0,false
25530,"",Senegal,1.0,true
41861,1.0,Zimbabwe,1.0,true
713,"",Lebanon,2.0,false
29901,0.33,Lithuania,1.0,true
40091,1.0,Niue,2.0,true
30937,"",Zimbabwe,1.0,true
1642,1.0,Marshall Islands,17.0,false
32395,"",Tonga,1.0,false
17244,"",Lebanon,2.0,true
34563,"","",2.0,true
4740,"",Kiribati,1.0,false
23403,"",Denmark,1.0,true
19634,"",Chile,1.0,false
21664,1.0,Guinea,1.0,true
35428,"",Switzerland,1.0,true
49437,0.9,Cuba,2.0,false
24082,"",Russian Federation,1.0,false
40887,"","",1.0,true
46089,1.0,Sao Tome and Principe,3.0,true
24632,1.0,Croatia,4.0,true
33327,1.0,"",3.0,false
36988,0.88,Svalbard & Jan Mayen Islands,3.0,true
40540,"",Cape Verde,7.0,false
37761,1.0,Turkmenistan,2.0,false
15503,0.86,Korea,1.0,true
26653,"",Lebanon,1.0,true
40540,"",Cape Verde,7.0,false
45599,"",Lebanon,1.0,false
37105,"",Zimbabwe,1.0,false
49154,1.0,Indonesia,3.0,true
18781,"",Gambia,1.0,false
43335,1.0,Zimbabwe,1.0,true
11887,"",Isle of Man,2.0,false
5799,"","",2.0,false
29725,"",Guinea,2.0,true
35176,1.0,Chile,3.0,true
5980,"",Kiribati,1.0,false
1371,"",Turks and Caicos Islands,1.0,false
9793,"",France,1.0,true
9689,1.0,Guinea,2.0,false
19158,"",Pakistan,2.0,true
3497,"",Uzbekistan,2.0,true
39249,"",Slovakia (Slovak Republic),1.0,false
15413,0.8,Vanuatu,7.0,true
41478,1.0,Monaco,2.0,false
7932,"","",2.0,false
3747,"","",1.0,false
13601,"",Kiribati,1.0,true
23891,0.9,Zimbabwe,3.0,true
38176,"",Estonia,1.0,false
35085,1.0,Congo,1.0,false
17724,"",Turks and Caicos Islands,6.0,true
40412,0.97,Netherlands,26.0,true
14909,"",Uganda,1.0,true
36654,1.0,Sao Tome and Principe,2.0,false
8682,"",France,2.0,false
10255,"",Malta,1.0,false
4966,"",Estonia,1.0,false
36245,"",Zimbabwe,1.0,true
48934,"",Gambia,2.0,false
49154,1.0,Indonesia,3.0,true
17062,1.0,Jersey,1.0,false
6748,"",Costa Rica,1.0,true
20873,0.9,Nicaragua,1.0,true
6085,"",Costa Rica,1.0,false
14926,1.0,Gambia,2.0,true
16350,"",Uzbekistan,2.0,false
12790,"",Zimbabwe,1.0,false
23277,"",Finland,1.0,true
26824,"",Denmark,1.0,false
44859,"","",2.0,false
34066,1.0,"",2.0,true
6088,1.0,"",14.0,true
44576,"",Zimbabwe,1.0,false
29253,1.0,Maldives,2.0,true
43847,"",Suriname,1.0,false
37632,1.0,Costa Rica,2.0,false
3764,"",China,1.0,true
3294,1.0,Uganda,3.0,false
44145,1.0,Rwanda,4.0,true
7445,1.0,Lebanon,1.0,false
9689,1.0,Guinea,2.0,false
14263,"",China,1.0,false
35606,0.0,Zimbabwe,1.0,false
44859,"","",2.0,false
44755,"",Malawi,1.0,false
5169,1.0,Uzbekistan,1.0,true
17105,1.0,Uzbekistan,1.0,true
21834,"","",1.0,false
38280,1.0,Isle of Man,1.0,false
39748,"",Bosnia and Herzegovina,3.0,true
31655,"",Grenada,1.0,true
1175,1.0,Monaco,2.0,true
24995,"",Gambia,3.0,true
24995,"",Gambia,3.0,true
24995,"",Gambia,3.0,true
17313,"",Costa Rica,1.0,false
35321,1.0,Russian Federation,2.0,true
32640,1.0,Lebanon,1.0,false
30232,"",Niue,1.0,false
46598,0.0,Zimbabwe,1.0,false
43634,1.0,Fiji,2.0,true
18961,"",Kiribati,2.0,false
1779,"",China,1.0,false
44964,"",Lebanon,1.0,true
8604,"",Micronesia,1.0,false
34401,0.5,Micronesia,4.0,false
25970,1.0,Gambia,1.0,false
49673,0.92,Malawi,3.0,false
49673,0.92,Malawi,3.0,false
9148,1.0,Uganda,1.0,true
32884,"",Puerto Rico,1.0,false
49638,1.0,Portugal,2.0,false
12144,1.0,Niue,4.0,true
12144,1.0,Niue,4.0,true
10853,1.0,Guinea,5.0,false
45685,0.0,Finland,1.0,true
38230,1.0,Niue,3.0,true
49520,1.0,Gambia,1.0,true
11250,"",Monaco,1.0,false
48329,"",Sao Tome and Principe,1.0,true
47298,1.0,Lebanon,1.0,true
34401,0.5,Micronesia,4.0,false
8095,1.0,Maldives,1.0,true
12851,"",Peru,1.0,true
33228,"",Chile,1.0,false
40941,0.94,Russian Federation,4.0,true
23940,"",Turks and Caicos Islands,1.0,false
9745,"","",1.0,true
11693,0.67,Mauritania,1.0,false
47743,"",Chile,1.0,false
23215,1.0,Djibouti,2.0,false
5361,1.0,Niger,3.0,true
17400,"",Tunisia,1.0,false
7932,"","",2.0,false
40968,1.0,Vietnam,1.0,true
36322,"",Chile,1.0,false
29379,"",Cape Verde,1.0,true
6187,1.0,Micronesia,2.0,true
40412,0.97,Netherlands,26.0,true
26896,1.0,Tonga,3.0,false
33964,"",French Guiana,3.0,false
41676,"",Uzbekistan,1.0,true
40412,0.97,Netherlands,26.0,true
30108,1.0,Bosnia and Herzegovina,1.0,false
27918,"",Chad,1.0,true
27362,"",Tanzania,1.0,false
5061,"",Guinea,1.0,false
15381,"",Monaco,1.0,true
5115,"",Togo,1.0,true
14017,1.0,Nicaragua,2.0,true
33598,0.7,Holy See (Vatican City State),1.0,true
19372,1.0,Chad,3.0,false
5925,"",Kiribati,1.0,false
4232,1.0,Bouvet Island (Bouvetoya),3.0,true
4232,1.0,Bouvet Island (Bouvetoya),3.0,true
48356,1.0,Jersey,3.0,true
18259,"",Uganda,1.0,true
12702,"",China,3.0,false
49878,1.0,Maldives,2.0,true
37491,1.0,Lebanon,1.0,true
45595,1.0,Malawi,1.0,true
44740,"",Bouvet Island (Bouvetoya),2.0,true
24112,1.0,Russian Federation,1.0,true
333,"",Tonga,1.0,true
