id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
24024,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,false,false,2105.0,20153
69693,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1637.0,43598
52869,Anguilla,Type F5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2040.0,19602
64964,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,3.0,4,strict,2.0,true,false,2859.0,29647
53982,Estonia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1260.0,29108
69807,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1390.0,38661
28472,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,true,false,2729.0,29647
19232,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2170.0,7329
76351,Barbados,Type G0,Plasma,ThetaBase Services,0.0,3,moderate,2.0,true,false,2170.0,48760
44308,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,false,false,7721.0,29647
47348,Bouvet Island (Bouvetoya),Type V2,Plasma,ThetaBase Services,3.0,7,flexible,7.0,true,false,2430.0,20770
72150,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,3.0,false,false,2170.0,40121
14079,Barbados,Type G0,Plasma,ThetaBase Services,0.0,2,moderate,1.0,true,false,2170.0,48760
70197,Barbados,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,2.0,true,false,2170.0,48760
58754,Barbados,Type G0,Plasma,ThetaBase Services,0.0,2,moderate,1.0,true,false,2170.0,48760
12373,Barbados,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,2.0,true,false,2170.0,48760
39422,Barbados,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,2.0,true,false,2170.0,48760
11716,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1286.0,21338
2221,Barbados,Type G0,Plasma,ThetaBase Services,0.0,3,moderate,1.0,true,false,2170.0,48760
43941,Barbados,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,2.0,true,false,2170.0,48760
49199,United Kingdom,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,false,false,4510.0,40704
30062,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1845.0,20403
41339,Barbados,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,2.0,true,false,2170.0,48760
26556,Barbados,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,2.0,true,false,2170.0,48760
9508,Switzerland,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,true,false,1130.0,8788
14084,Barbados,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,2.0,true,false,2170.0,48760
65319,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1520.0,2597
67351,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,false,false,2157.0,32038
22416,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1390.0,34019
11428,Barbados,Type G0,Plasma,ThetaBase Services,5.0,16,moderate,8.0,true,false,7110.0,48760
72145,United Kingdom,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1715.0,19079
66416,Malta,Type V2,Quantum,ThetaBase Services,1.0,1,moderate,1.0,false,false,1208.0,21908
21159,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,true,false,6057.0,33927
57650,Malta,Type V7,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2430.0,35391
64746,Wallis and Futuna,Type V2,Quantum,ThetaBase Services,1.0,4,strict,1.0,true,false,1455.0,36158
70895,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1390.0,48293
32151,Kiribati,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1377.0,41713
11174,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,4,moderate,3.0,false,false,1351.0,38530
19659,Mexico,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1455.0,39266
50867,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,false,false,1325.0,21908
9895,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1390.0,6599
62140,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,6,strict,4.0,false,false,3470.0,45648
71306,Rwanda,Type V5,Plasma,ThetaBase Services,4.0,10,strict,5.0,true,false,2157.0,10202
37787,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1585.0,49933
15616,Barbados,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,true,false,1975.0,26269
47562,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1650.0,49933
46905,Barbados,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1104.0,42124
67247,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1299.0,13881
26434,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,2820.0,8494
70648,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,false,false,1390.0,21742
60019,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1455.0,10684
2497,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,2625.0,12458
71304,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1585.0,25284
2250,Barbados,Type G0,Plasma,ThetaBase Services,3.0,7,flexible,3.0,true,false,7370.0,356
73362,Malta,Type F5,Plasma,ThetaBase Services,2.0,6,flexible,2.0,false,false,2170.0,1783
49279,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,true,false,1650.0,13395
61684,Russian Federation,Type F5,Plasma,ThetaBase Services,3.0,7,strict,4.0,true,false,3223.0,29647
74914,Marshall Islands,Type A7,Quantum,ThetaBase Services,0.0,3,flexible,1.0,true,false,1390.0,42328
27511,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,3340.0,31816
43473,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1273.0,34895
55242,Malta,Type F5,Quantum,ThetaBase Services,2.0,4,flexible,2.0,true,false,2170.0,36642
15045,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1845.0,19251
9398,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,false,false,1975.0,15743
52803,Malta,Type V5,Plasma,ThetaBase Services,0.0,6,strict,5.0,true,false,1559.0,863
45751,Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,false,false,1585.0,20205
70170,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,2300.0,3979
37551,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,false,false,2040.0,40928
76554,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,2144.0,22169
35615,Malta,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,true,false,1858.0,863
7059,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1312.0,34104
54261,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,true,false,2157.0,24819
26319,Wallis and Futuna,Type X3,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,2170.0,10894
56582,Russian Federation,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1585.0,35993
55766,Barbados,Type V5,Plasma,ThetaBase Services,3.0,5,moderate,3.0,false,false,4562.0,28802
54481,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,strict,0.0,false,false,2053.0,14984
21346,Anguilla,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1520.0,32505
57714,Anguilla,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1910.0,20466
75901,Marshall Islands,Type V7,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1195.0,49249
29629,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,false,false,2820.0,2777
32018,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,3,moderate,1.0,true,false,1585.0,34932
68442,Bouvet Island (Bouvetoya),Type V7,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,2040.0,13205
11839,Gambia,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,false,false,1390.0,19591
8253,Nicaragua,Type V2,Plasma,ThetaBase Services,3.0,8,moderate,4.0,false,false,3145.0,28071
62017,Rwanda,Type F5,Plasma,ThetaBase Services,1.0,4,strict,1.0,false,false,2950.0,44957
6157,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1325.0,40993
1663,Barbados,Type V5,Quantum,ThetaBase Services,1.0,3,strict,1.0,true,false,1416.0,40993
5475,Barbados,Type V5,Quantum,ThetaBase Services,1.0,4,strict,2.0,true,false,1494.0,40993
73245,Switzerland,Type F5,Quantum,ThetaBase Services,3.0,4,strict,4.0,false,false,1221.0,9040
24850,Kenya,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1195.0,42265
48578,Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,false,false,1065.0,41411
73926,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,1975.0,43739
49699,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,2677.0,16081
24002,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1260.0,41633
59924,Malta,Type V5,Plasma,ThetaBase Services,3.0,4,moderate,3.0,false,false,2820.0,2659
32186,Malta,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2105.0,38014
15897,Niue,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,false,false,2040.0,1629
27754,Gambia,Type F5,Plasma,ThetaBase Services,0.0,10,flexible,5.0,false,false,4055.0,36998
62585,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,1962.0,25548
17146,Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1910.0,7489
46558,Barbados,Type F5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2040.0,36383
52791,Micronesia,Type X3,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1650.0,46808
63281,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,8,moderate,1.0,false,false,2664.0,38530
74136,Gambia,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,3.0,false,false,2170.0,49289
58770,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,false,false,1715.0,27124
24525,Malta,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,true,false,1455.0,863
34394,Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,3,moderate,1.0,true,false,1390.0,33375
13511,Kiribati,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2105.0,32080
49213,Rwanda,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2170.0,13489
45392,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,2105.0,27278
43864,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,false,false,2365.0,30283
4250,Costa Rica,Type F5,Plasma,ThetaBase Services,3.0,7,strict,3.0,false,false,2950.0,27587
76793,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,1910.0,219
3519,Pakistan,Type F5,Quantum,ThetaBase Services,2.0,4,moderate,2.0,false,false,1442.0,21463
67538,United Kingdom,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,false,false,2170.0,28828
63587,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,1780.0,16789
25373,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2170.0,47016
6202,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1585.0,3815
55130,Gambia,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1390.0,19433
36274,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1364.0,2669
9247,Indonesia,Type F5,Quantum,ThetaBase Services,1.0,3,flexible,1.0,true,false,1520.0,35826
49768,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,1,moderate,1.0,false,false,1650.0,14692
13598,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,3.0,false,false,3600.0,38034
69461,Rwanda,Type V5,Plasma,ThetaBase Services,3.0,3,moderate,3.0,false,false,2625.0,11197
56636,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1312.0,44130
29737,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1455.0,37165
6877,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,false,false,2430.0,35381
4943,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,2014.0,39612
10061,Kenya,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1117.0,1279
29076,Niue,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,1975.0,35818
76848,El Salvador,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,1975.0,23525
63081,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,2027.0,28163
38213,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2430.0,16396
46052,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,2.0,4,strict,2.0,true,false,2677.0,28163
46401,Indonesia,Type V5,Quantum,ThetaBase Services,1.0,4,moderate,1.0,true,false,1455.0,30592
57441,United Kingdom,Type F5,Plasma,ThetaBase Services,4.0,8,strict,4.0,false,false,2950.0,42171
26436,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,false,false,1728.0,20644
38977,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1299.0,38872
165,Estonia,Type V5,Plasma,ThetaBase Services,3.0,5,flexible,3.0,false,false,1975.0,8540
54172,Costa Rica,Type F5,Plasma,ThetaBase Services,3.0,5,strict,3.0,false,false,2105.0,48967
66256,Nicaragua,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,2430.0,12857
29353,Niue,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,true,false,1975.0,6056
7216,Uzbekistan,Type V5,Plasma,ThetaBase Services,2.0,8,strict,5.0,false,false,3210.0,14769
1380,Malta,Type V5,Plasma,ThetaBase Services,1.0,6,strict,3.0,false,false,1845.0,863
3950,Niue,Type V2,Quantum,ThetaBase Services,1.0,6,strict,6.0,true,false,2157.0,10853
60895,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,3.0,6,flexible,4.0,false,false,3210.0,48045
32052,Malta,Type V5,Plasma,ThetaBase Services,2.0,5,flexible,3.0,true,false,2287.0,38917
67279,Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,false,false,2040.0,44561
52198,Switzerland,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,true,false,4120.0,22250
76564,Gambia,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1650.0,11286
44574,Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1312.0,33579
65877,Niue,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2105.0,11400
25139,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,false,false,2625.0,25476
30419,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1520.0,36310
39746,Anguilla,Type V5,Quantum,ThetaBase Services,0.0,2,flexible,1.0,true,false,1260.0,42394
46533,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2417.0,11744
48572,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1260.0,12438
49958,Gambia,Type F5,Plasma,ThetaBase Services,3.0,6,flexible,3.0,false,false,4120.0,2260
73689,Costa Rica,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,2.0,false,false,1221.0,11615
11273,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2105.0,5886
76349,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,true,false,2625.0,1166
10137,United Kingdom,Type F5,Quantum,ThetaBase Services,4.0,10,flexible,6.0,true,false,3795.0,24772
72503,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,false,false,1390.0,19560
42282,Rwanda,Type V7,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1455.0,9560
22953,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,true,false,2430.0,3581
28696,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,3.0,true,false,2105.0,43777
3714,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2430.0,22721
73832,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,7370.0,16053
54336,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,false,false,1715.0,22922
61176,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,false,false,1832.0,27063
28329,Malta,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,false,false,2144.0,40942
28928,Russian Federation,Type V7,Plasma,ThetaBase Services,2.0,5,strict,3.0,true,false,2495.0,24776
53132,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,2820.0,16596
61118,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,3.0,6,moderate,0.0,true,false,4120.0,42985
7683,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,1845.0,9455
20619,Gambia,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,0.0,false,false,1780.0,26701
14936,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,false,false,1832.0,42929
62982,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2430.0,32068
61997,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,false,false,1988.0,8601
18066,Isle of Man,Type V2,Plasma,ThetaBase Services,3.0,5,moderate,3.0,true,false,3080.0,44879
51101,United Kingdom,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2105.0,38599
33683,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,0.0,true,false,2820.0,15189
59181,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2677.0,45546
28725,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,1910.0,25252
76044,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1260.0,21908
43848,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2365.0,48833
3485,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,2170.0,17569
30530,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,false,false,1351.0,21908
60901,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,6,moderate,5.0,true,false,3470.0,302
46012,Barbados,Type V5,Quantum,ThetaBase Services,2.0,3,strict,2.0,true,false,2170.0,23949
74531,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,4.0,6,strict,5.0,false,false,4120.0,9456
16525,Micronesia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,2300.0,40257
36077,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,2144.0,27267
46460,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,2170.0,30273
1531,Malta,Type D4,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,1221.0,7500
45255,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,false,false,2170.0,21453
53238,Malta,Type V5,Quantum,ThetaBase Services,0.0,4,strict,2.0,true,false,1455.0,36126
51695,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1195.0,33713
41446,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1455.0,6242
3366,Indonesia,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1325.0,35826
26351,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1325.0,4033
51679,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1260.0,31722
52994,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,false,false,2027.0,9810
24357,Barbados,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,false,false,1910.0,24300
38751,Niue,Type F5,Plasma,ThetaBase Services,3.0,5,strict,4.0,false,false,1910.0,28828
1284,Indonesia,Type V2,Plasma,ThetaBase Services,3.0,6,flexible,3.0,false,false,2040.0,38690
32293,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0.0,3,flexible,2.0,false,false,2365.0,32891
73238,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1325.0,4507
20248,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1182.0,22087
42148,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1520.0,20937
42500,Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,1520.0,11994
10400,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1312.0,26117
42706,Sao Tome and Principe,Type G0,Plasma,ThetaBase Services,1.0,3,flexible,1.0,false,false,2404.0,8104
20304,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,true,false,2157.0,43238
8741,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,true,false,2690.0,4507
51192,Gambia,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,false,false,2430.0,39205
22768,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1169.0,443
74956,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1351.0,11747
51880,Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1325.0,31034
66969,Faroe Islands,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1507.0,32036
